.venv\Scripts\activateReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket,Issue_Type
1267,85,4,11-07-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1268,60,6,06-10-2023,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1269,39,13,09-02-2024,4,The  quality  is    top-notch.,0,Positive,-1.0 to -0.5,
1270,72,16,11-07-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1271,64,10,28-04-2024,4,The  quality    is  top-notch.,0,Positive,-1.0 to -0.5,
1272,82,14,24-12-2025,4,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1273,74,10,19-02-2024,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1274,24,1,14-08-2025,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1275,52,2,06-06-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1276,52,10,05-11-2024,2,"Good  quality,  but    could  be  cheaper.",0.2382,Mixed Negative,0.01 to 0.49,Quality & Performance
1277,20,11,28-09-2023,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1278,25,17,22-06-2023,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1279,54,8,13-09-2025,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1280,88,19,18-01-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1281,58,12,24-09-2023,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1282,7,19,24-04-2023,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1283,67,2,24-09-2024,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1284,2,12,04-10-2025,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1285,81,12,15-07-2024,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive,0.01 to 0.49,
1286,89,19,12-03-2025,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1287,69,17,04-10-2024,2,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
1288,77,8,09-06-2025,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1289,52,7,30-09-2023,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1290,30,6,01-04-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1291,90,2,20-05-2024,4,Shipping  was  fast  and  the  item    was  well-packaged.,0,Positive,-1.0 to -0.5,
1292,16,5,15-03-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1293,23,2,07-11-2024,5,Exceeded  my  expectations!,0,Positive,-1.0 to -0.5,
1294,86,11,11-06-2023,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1295,61,8,16-09-2025,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
1296,60,9,26-10-2025,4,"Good  quality,    but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
1297,87,5,14-08-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1298,82,1,13-08-2024,4,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1299,44,18,02-07-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1300,6,11,14-04-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1301,79,13,28-05-2025,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1302,20,11,29-11-2023,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1303,99,3,22-03-2024,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1304,77,15,09-05-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1305,24,4,26-01-2025,1,The    product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1306,89,1,03-09-2023,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1307,36,13,16-05-2024,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1308,46,5,03-02-2025,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,
1309,53,8,12-10-2024,4,"I  love  this  product,    will  buy  again!",0.6696,Positive,0.5 to 1.0,
1310,96,17,19-11-2025,3,"Good    quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.01 to 0.49,
1311,71,13,29-01-2023,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1312,11,18,16-05-2023,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.01 to 0.49,
1313,2,2,30-06-2025,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0,
1314,63,2,17-03-2025,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,
1315,85,14,28-05-2023,4,"I    love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1316,40,20,24-05-2025,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0,Quality & Performance
1317,24,8,08-11-2025,1,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1318,28,1,13-02-2024,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1319,84,6,20-07-2024,1,Product  did  not  meet  my    expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
1320,74,10,26-11-2024,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5,Quality & Performance
1321,32,3,25-02-2025,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1322,70,16,15-04-2024,1,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
1323,61,17,27-10-2025,1,Product  did    not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
1324,36,10,27-12-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1325,66,12,07-08-2024,3,"I  love  this  product,  will  buy  again!",0.6696,Mixed Positive,0.5 to 1.0,
1326,69,4,09-06-2024,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,
1327,37,9,20-05-2025,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
1328,97,11,23-12-2025,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1329,45,19,03-01-2024,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1330,24,12,31-05-2025,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,Pricing & Value
1331,88,5,02-06-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1332,72,4,15-06-2024,5,Amazing  value  for  the    price.,0.7351,Positive,0.5 to 1.0,
1333,6,3,06-12-2023,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1334,39,11,03-04-2025,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1335,43,15,06-03-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1336,95,9,27-11-2023,1,"Not  satisfied,  the    product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5,Quality & Performance
1337,89,4,09-10-2023,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,Quality & Performance
1338,44,13,01-02-2025,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Quality & Performance
1339,76,19,01-11-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1340,62,7,10-07-2025,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1341,64,7,21-06-2023,2,"Average  experience,  nothing    special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
1342,91,1,03-06-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1343,39,4,10-04-2025,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,
1344,31,20,16-05-2025,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1345,55,18,14-10-2023,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1346,47,6,14-10-2024,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
1347,21,11,16-07-2025,4,Shipping  was  fast  and  the  item  was  well-packaged.,0,Positive,-1.0 to -0.5,
1348,45,19,14-02-2024,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,
1349,22,10,11-04-2025,4,Five  stars  for  the  quick  delivery.,0,Positive,-1.0 to -0.5,
1350,69,9,01-02-2024,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,Quality & Performance
1351,30,20,23-07-2023,1,"Not  satisfied,  the  product  broke    after  a  week.",-0.6288,Negative,-1.0 to -0.5,Quality & Performance
1352,50,14,25-06-2025,5,The  quality  is    top-notch.,0,Positive,-1.0 to -0.5,
1353,34,5,30-06-2024,5,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1354,53,8,08-05-2024,5,"Excellent    product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,
1355,9,20,29-05-2025,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1356,14,15,18-04-2025,4,The  quality  is  top-notch.,0,Positive,-1.0 to -0.5,
1357,23,17,03-01-2024,1,"Terrible    customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,Service & Logistics
1358,90,10,16-01-2024,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1359,28,4,25-05-2023,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,Pricing & Value
1360,58,12,13-11-2023,2,"Average    experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,Quality & Performance
1361,96,15,07-03-2023,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,
1362,99,2,03-12-2025,1,Product  did  not  meet  my  expectations.,0,Negative,-1.0 to -0.5,Quality & Performance
1363,16,4,16-07-2024,2,The  product  arrived  late.,0,Negative,-1.0 to -0.5,Service & Logistics
