ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,BERT_SentimentScore,SentimentBucket,IssueType,IssueConfidence,BusinessOutput
569,58,9,Baseball Glove,2024-07-17,5,Exceeded  my    expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
570,50,15,Climbing Rope,2025-04-29,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
571,2,8,Football Helmet,2024-10-15,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
572,37,16,Kayak,2025-04-23,4,"Great  purchase,  very    satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
573,57,8,Football Helmet,2024-04-27,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
574,72,9,Baseball Glove,2025-10-13,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,,0.3048,Customer satisfied.
575,93,14,Cycling Helmet,2025-09-19,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
576,71,9,Baseball Glove,2025-10-04,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
577,65,9,Baseball Glove,2024-04-18,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
578,32,15,Climbing Rope,2023-08-01,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
579,24,8,Football Helmet,2024-01-16,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,,0.336,Customer satisfied.
580,48,1,Running Shoes,2025-04-15,3,"Average    experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
581,69,18,Volleyball,2024-03-19,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
582,65,9,Baseball Glove,2023-01-29,5,Exceeded  my    expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
583,88,8,Football Helmet,2025-07-03,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
584,70,20,Boxing Gloves,2024-12-04,4,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
585,87,12,Ice Skates,2025-10-23,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
586,7,17,Surfboard,2023-04-11,2,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989,quality
587,31,17,Surfboard,2025-08-31,3,Not  worth    the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
588,39,18,Volleyball,2025-09-03,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Mixed Positive,,0.2728,Improvement suggestions
589,64,4,Dumbbells,2024-03-21,3,Not    worth  the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
590,27,4,Dumbbells,2024-09-13,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989,quality
591,65,12,Ice Skates,2024-10-29,5,Five  stars    for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
592,100,1,Running Shoes,2025-01-18,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
593,62,8,Football Helmet,2025-06-12,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
594,14,4,Dumbbells,2025-10-01,2,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Negative,quality,0.2989,quality
595,46,5,Soccer Ball,2025-09-18,4,Exceeded    my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
596,48,15,Climbing Rope,2025-06-27,3,"Good  quality,  but  could    be  cheaper.",0.955940008163452,Mixed Positive,,0.3168,Improvement suggestions
597,11,1,Running Shoes,2025-09-07,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
598,3,2,Fitness Tracker,2023-08-04,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
599,94,19,Hockey Stick,2025-08-01,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
600,65,3,Yoga Mat,2025-01-11,2,Not  worth    the  money.,-0.9998021721839904,Negative,pricing,0.2816,pricing
601,25,11,Ski Boots,2025-07-31,5,Amazing    value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
602,56,8,Football Helmet,2023-02-08,3,"It performs the basic function, but I expected better finishing and comfort.",-0.9803825616836548,Mixed Negative,quality,0.2989,quality
603,88,4,Dumbbells,2024-07-02,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
604,87,2,Fitness Tracker,2023-06-10,3,"Average  experience,  nothing    special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
605,1,3,Yoga Mat,2023-06-17,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
606,48,8,Football Helmet,2023-10-14,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
607,25,14,Cycling Helmet,2025-07-07,3,"Great  purchase,  very  satisfied.",0.9998626708984376,Mixed Positive,,0.2698,Improvement suggestions
608,7,9,Baseball Glove,2023-03-21,4,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
609,40,10,Golf Clubs,2025-10-23,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
610,69,3,Yoga Mat,2025-01-29,5,"Great  purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
611,6,4,Dumbbells,2023-12-06,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
612,38,2,Fitness Tracker,2025-06-17,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
613,48,12,Ice Skates,2025-02-10,3,"The  product  is  okay,  but  the  instructions    were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
614,23,2,Fitness Tracker,2025-01-20,3,"I  love  this  product,  will  buy  again!",0.9998741149902344,Mixed Positive,,0.2354,Improvement suggestions
615,98,1,Running Shoes,2025-01-08,5,"Excellent    product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
616,38,20,Boxing Gloves,2023-11-14,5,Packaging was adequate and delivery was timely.,0.9997827410697936,Positive,,0.3048,Customer satisfied.
617,29,15,Climbing Rope,2025-12-22,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
618,45,7,Basketball,2024-08-21,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
619,68,14,Cycling Helmet,2023-12-06,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
620,100,1,Running Shoes,2024-10-22,5,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
621,70,14,Cycling Helmet,2025-05-13,2,The  product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
622,30,4,Dumbbells,2025-12-22,4,The quality is satisfactory overall.,0.9998499155044556,Positive,,0.412,Customer satisfied.
623,5,1,Running Shoes,2025-06-15,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
624,82,14,Cycling Helmet,2023-11-28,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
625,32,10,Golf Clubs,2023-02-20,5,"Great  purchase,  very    satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
626,38,11,Ski Boots,2025-12-18,5,Exceeded  my  expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
627,18,6,Tennis Racket,2023-06-26,5,Amazing  value  for    the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
628,22,4,Dumbbells,2025-08-30,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
629,16,20,Boxing Gloves,2024-07-28,5,Exceeded  my    expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
630,31,10,Golf Clubs,2024-08-14,4,The  quality  is    top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
631,73,12,Ice Skates,2024-10-30,4,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Positive,,0.3168,Customer satisfied.
632,40,20,Boxing Gloves,2023-02-24,3,"Average  experience,    nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
633,52,3,Yoga Mat,2023-12-26,2,The    product  arrived  late.,-0.998403251171112,Negative,delivery,0.2442,delivery
634,27,13,Swim Goggles,2024-02-25,4,"Good  quality,  but  could  be    cheaper.",0.955940008163452,Positive,,0.3168,Customer satisfied.
635,85,16,Kayak,2023-02-22,3,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
636,37,13,Swim Goggles,2023-12-18,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
637,17,7,Basketball,2024-08-21,3,"Average quality, delivery was slightly delayed.",-0.998961329460144,Mixed Negative,support,0.2442,support
638,63,16,Kayak,2025-08-23,2,Very durable and performs well for daily use.,0.9998507499694824,Mixed Negative,quality,0.4388,quality
639,14,12,Ice Skates,2024-07-07,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
640,23,14,Cycling Helmet,2024-08-09,3,"The  product  is  okay,    but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
641,58,9,Baseball Glove,2024-01-05,1,I  had  a  bad  experience  with  this  product.,-0.9998112320899964,Negative,quality,0.2421,quality
642,53,17,Surfboard,2025-04-28,2,Disappointed  with  the  performance.,-0.9997925162315368,Negative,support,0.248,support
643,89,16,Kayak,2024-01-07,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
644,97,10,Golf Clubs,2023-11-25,5,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
645,23,20,Boxing Gloves,2023-11-02,5,Customer  support    was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
646,75,2,Fitness Tracker,2023-10-09,5,"I    love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
647,68,2,Fitness Tracker,2023-01-03,4,Customer  support  was    very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
648,76,5,Soccer Ball,2023-03-19,4,"I  love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
649,8,17,Surfboard,2025-02-05,2,"Build quality is okay, however durability could definitely be better.",0.9826349020004272,Mixed Negative,quality,0.507,quality
650,28,3,Yoga Mat,2024-11-08,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
651,38,9,Baseball Glove,2024-09-10,4,"Average product, quality is fine but price feels slightly high.",0.9017502069473268,Positive,,0.336,Customer satisfied.
652,39,19,Hockey Stick,2025-05-06,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
653,66,16,Kayak,2025-01-14,5,Amazing  value  for  the  price.,0.9998892545700072,Positive,,0.3689,Customer satisfied.
654,46,8,Football Helmet,2023-01-01,1,The  color  was  different  from  what  was  shown.,0.982874631881714,Mixed Negative,support,0.226,support
655,63,16,Kayak,2023-04-06,4,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
656,17,11,Ski Boots,2024-07-22,3,"Good  quality,    but  could  be  cheaper.",0.955940008163452,Mixed Positive,,0.3168,Improvement suggestions
657,35,11,Ski Boots,2025-10-18,5,"Excellent  product,  highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
658,3,18,Volleyball,2025-06-16,1,Not  worth  the    money.,-0.9998021721839904,Negative,pricing,0.2816,pricing
659,29,20,Boxing Gloves,2023-03-16,5,The  build  quality  is  impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
660,62,5,Soccer Ball,2023-10-06,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.9998056292533876,Positive,,0.2728,Customer satisfied.
661,40,18,Volleyball,2025-09-20,2,"Average  experience,  nothing  special.",-0.9992826581001282,Negative,support,0.2637,support
662,15,5,Soccer Ball,2025-03-24,4,The product reached without any damage.,0.9913528561592102,Positive,,0.2376,Customer satisfied.
663,23,10,Golf Clubs,2025-05-26,5,"Excellent  product,  highly    recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
664,31,16,Kayak,2025-08-11,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
665,99,12,Ice Skates,2024-01-03,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
666,53,19,Hockey Stick,2024-05-25,3,Not    worth  the  money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
667,80,14,Cycling Helmet,2024-01-08,4,The quality is satisfactory overall.,0.9998499155044556,Positive,,0.412,Customer satisfied.
668,55,4,Dumbbells,2024-04-25,5,"Excellent  product,    highly  recommend!",0.9998780488967896,Positive,,0.2978,Customer satisfied.
669,19,19,Hockey Stick,2025-12-31,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
670,53,13,Swim Goggles,2024-03-31,5,The  build  quality  is    impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
671,24,5,Soccer Ball,2023-03-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
672,95,14,Cycling Helmet,2025-02-15,5,"Great    purchase,  very  satisfied.",0.9998626708984376,Positive,,0.2698,Customer satisfied.
673,74,12,Ice Skates,2025-10-16,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
674,29,1,Running Shoes,2023-08-30,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.9967684745788574,Mixed Negative,quality,0.2548,quality
675,24,9,Baseball Glove,2025-02-07,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026,quality
676,6,12,Ice Skates,2024-03-14,5,The  build  quality  is    impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
677,6,17,Surfboard,2024-03-29,4,Five    stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
678,49,9,Baseball Glove,2025-05-19,3,"Average  experience,  nothing  special.",-0.9992826581001282,Mixed Negative,support,0.2637,support
679,10,8,Football Helmet,2025-09-29,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026,quality
680,60,20,Boxing Gloves,2025-06-12,4,Exceeded  my    expectations!,0.9995620846748352,Positive,,0.226,Customer satisfied.
681,48,16,Kayak,2024-03-21,5,The  quality  is  top-notch.,0.9998470544815063,Positive,,0.3895,Customer satisfied.
682,80,11,Ski Boots,2023-01-05,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.9994804263114928,Negative,delivery,0.2272,delivery
683,22,10,Golf Clubs,2025-04-06,3,Very durable and performs well for daily use.,0.9998507499694824,Mixed Positive,,0.4388,Improvement suggestions
684,92,12,Ice Skates,2025-01-12,2,Product  did  not  meet  my  expectations.,-0.9997606873512268,Negative,quality,0.2876,quality
685,86,14,Cycling Helmet,2024-03-22,1,The  color  was  different  from  what  was  shown.,0.982874631881714,Mixed Negative,support,0.226,support
686,31,17,Surfboard,2023-05-09,5,"I    love  this  product,  will  buy  again!",0.9998741149902344,Positive,,0.2354,Customer satisfied.
687,86,17,Surfboard,2023-07-16,2,"Usable for beginners, though the overall quality does not justify the price.",0.9775550365447998,Mixed Negative,quality,0.4026,quality
688,32,12,Ice Skates,2025-07-07,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
689,34,16,Kayak,2025-04-23,4,Customer  support  was  very  helpful.,0.9991816878318788,Positive,,0.3455,Customer satisfied.
690,61,19,Hockey Stick,2023-10-11,4,Five  stars  for  the  quick  delivery.,0.9993364214897156,Positive,,0.2803,Customer satisfied.
691,40,7,Basketball,2024-07-27,3,Five  stars  for  the  quick  delivery.,0.9993364214897156,Mixed Positive,,0.2803,Improvement suggestions
692,64,10,Golf Clubs,2023-12-22,3,Not  worth  the    money.,-0.9998021721839904,Mixed Negative,pricing,0.2816,pricing
693,58,10,Golf Clubs,2023-08-31,5,The  build  quality  is    impressive.,0.999881386756897,Positive,,0.4293,Customer satisfied.
